distance_km,noise_applied,total_pulses,protocol_name,protocol_class,raw_sifted_bits,secure_key_bits,secure_key_rate,analytic_rogers_sbr,qber,qber_ci_low,qber_ci_high,num_errors,sifted_z_basis,sifted_x_basis,detection_yield_signal,detection_yield_decoy,detection_yield_vacuum,qber_signal,qber_decoy,qber_vacuum,double_clicks_discarded,parameter_estimation_samples,channel_total_loss_db,channel_transmittance,status,simulation_time_sec,diag_double_clicks_total,diag_resolved_to_d0,diag_resolved_to_d1,diag_rogers_resolved_to_d0,diag_kept_both,diag_double_clicks_discarded,diag_tossed_events,diag_pre_batch_lost,diag_tossed_boundary,diag_gated_lost,diag_carry_over_events,diag_deadtime_dropped,diag_combined_flips_with_arrivals,diag_qber_flips_only,diag_qber_flips,diag_dead_time_suppressions,diag_isi_events,diag_afterpulse_events,diag_dark_count_events,diag_imd_click_events,diag_imd_absorbed_by_signal,diag_imd_absorbed_by_signal_pre_jitter,diag_imd_absorbed_by_signal_post_jitter,diag_multiple_fires_per_slot,diag_rogers_discarded_events,diag_kernel_tossed,diag_in_gate_fires,diag_out_of_gate_fires,diag_rng_exhausted,diag_buffer_resized,diag_num_retries,final_state_snippet,source_type,uses_density_matrices,ideal_emission_probability,statistics_type,error_model,modulation_index,intensity_jitter,N_channels,signal_pulse_index,use_small_angle_approximation,use_linear_modulation_approximation,is_bidirectional,mzm_status,electrical_noise_std_v,pulse_signal_mu,pulse_signal_prob,pulse_decoy_mu,pulse_decoy_prob,pulse_vacuum_mu,pulse_vacuum_prob,security_metadata_enabled,security_metadata_total_sent,det_override_det_eff_d0,det_override_det_eff_d1,det_override_dark_rate,det_override_dark_rate_d1,det_override_bias_voltage,det_override_breakdown_voltage,det_override_temperature_k,det_override_ref_temperature_k,det_override_ref_bias_voltage,params_wdm_channel_count,params_wdm_channel_power_dbm,params_wdm_raman_coefficient,params_filter_model,params_filter_awg_loss_db,params_channel_total_loss_db,params_raman_dark_rate_hz,sweep_source_intended_proof
10.0,False,10000000,bb84-decoy,BB84DecoyProtocol,161304,37546,0.0037546,,0.0,0.0,2.287e-05,0,80404,80900,0.0276177887,0.004684943,0.0,0.0,0.0,0.0,0,16130,2.0,0.63095734448,OK,6.1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322517,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.1,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,2.0,0.0,TIGHT
20.0,False,10000000,bb84-decoy,BB84DecoyProtocol,105811,40567,0.0040567,,0.0,0.0,3.486e-05,0,52967,52844,0.0176388111,0.0044033234,0.0,0.0,0.0,0.0,0,10581,4.0,0.398107170553,OK,6.8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211605,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,4.0,0.0,TIGHT
30.0,False,10000000,bb84-decoy,BB84DecoyProtocol,66807,24823,0.0024823,,0.0,0.0,5.522e-05,0,33360,33447,0.0111375681,0.0027733962,0.0,0.0,0.0,0.0,0,6681,6.0,0.251188643151,OK,7.4204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133769,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,6.0,0.0,TIGHT
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,8335,0,0.0,,0.01031794,0.00790878,0.01272709,86,4273,4062,0.0011302164,0.0002821968,0.0,0.01023761,0.01182033,0.0,1,834,16.0,0.025118864315,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,10.8135,0,0,0,0,0,0,1,0,0,0,0,0,1082,569,569,0,8323,14,0,0,0,0,0,7,0,1,16729,0,False,False,0,"{""afterpulse_total_count"": 14, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,16.0,0.0,WANG_2005
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,5224,0,0.0,,0.00976263,0.00670896,0.01281631,51,2544,2680,0.0007039331,0.0001974575,0.0,0.00953734,0.01351351,0.0,1,522,18.0,0.015848931925,ERR_SIMULATION: WANG_2005 secure-key calculation failed for this simulation point.,10.0352,0,0,0,0,0,0,1,0,0,0,0,0,681,347,347,0,5330,9,0,0,0,0,0,6,0,1,10490,0,False,False,0,"{""afterpulse_total_count"": 9, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.7,0.15,0.15,0.0,0.15,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,18.0,0.0,WANG_2005
40.0,False,10000000,bb84-decoy,BB84DecoyProtocol,42776,15447,0.0015447,,0.0,0.0,8.623e-05,0,21476,21300,0.0071252596,0.0017863705,0.0,0.0,0.0,0.0,0,4278,8.0,0.158489319246,OK,6.4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85380,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,8.0,0.0,TIGHT
50.0,False,10000000,bb84-decoy,BB84DecoyProtocol,26942,8933,0.0008933,,0.0,0.0,0.00013691,0,13469,13473,0.0044865393,0.0011312845,0.0,0.0,0.0,0.0,0,2694,10.0,0.1,OK,7.2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53796,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,10.0,0.0,TIGHT
60.0,False,10000000,bb84-decoy,BB84DecoyProtocol,16844,4961,0.0004961,,0.0,0.0,0.00021898,0,8316,8528,0.0028112277,0.0006923086,0.0,0.0,0.0,0.0,0,1684,12.0,0.063095734448,OK,7.2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34013,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,12.0,0.0,TIGHT
70.0,False,10000000,bb84-decoy,BB84DecoyProtocol,10852,2103,0.0002103,,0.0,0.0,0.00033987,0,5444,5408,0.0018213373,0.0004167974,0.0,0.0,0.0,0.0,0,1085,14.0,0.039810717055,OK,5.7356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21579,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,14.0,0.0,TIGHT
100.0,False,10000000,bb84-decoy,BB84DecoyProtocol,2650,0,0.0,,0.0,0.0,0.00139106,0,1365,1285,0.0004414315,0.0001106243,0.0,0.0,0.0,0.0,0,265,20.0,0.01,ZERO_KEY,7.8208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,20.0,0.0,TIGHT
110.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1737,0,0.0,,0.0,0.0,0.00212145,0,851,886,0.0002902702,7.00054e-05,0.0,0.0,0.0,0.0,0,174,22.0,0.006309573445,ZERO_KEY,5.9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,22.0,0.0,TIGHT
80.0,False,10000000,bb84-decoy,BB84DecoyProtocol,6861,1066,0.0001066,,0.0,0.0,0.00053751,0,3421,3440,0.0011438777,0.0002845539,0.0,0.0,0.0,0.0,0,686,16.0,0.025118864315,OK,9.1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13655,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,16.0,0.0,TIGHT
90.0,False,10000000,bb84-decoy,BB84DecoyProtocol,4262,301,3.01e-05,,0.0,0.0,0.00086515,0,2092,2170,0.000711753,0.0001738804,0.0,0.0,0.0,0.0,0,426,18.0,0.015848931925,OK,6.0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8476,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,18.0,0.0,TIGHT
140.0,False,10000000,bb84-decoy,BB84DecoyProtocol,454,0,0.0,,0.0,0.0,0.00809236,0,210,244,7.6924e-05,1.54893e-05,0.0,0.0,0.0,0.0,0,45,28.0,0.001584893192,ZERO_KEY,6.3754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,28.0,0.0,TIGHT
150.0,False,10000000,bb84-decoy,BB84DecoyProtocol,274,0,0.0,,0.0,0.0,0.01337284,0,128,146,4.60006e-05,1.05057e-05,0.0,0.0,0.0,0.0,0,27,30.0,0.001,ZERO_KEY,5.6661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,30.0,0.0,TIGHT
120.0,False,10000000,bb84-decoy,BB84DecoyProtocol,1105,0,0.0,,0.0,0.0,0.00333279,0,568,537,0.0001844514,4.55014e-05,0.0,0.0,0.0,0.0,0,110,24.0,0.003981071706,ZERO_KEY,9.9887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2177,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,24.0,0.0,TIGHT
130.0,False,10000000,bb84-decoy,BB84DecoyProtocol,683,0,0.0,,0.0,0.0,0.00538644,0,322,361,0.0001136577,2.9007e-05,0.0,0.0,0.0,0.0,0,68,26.0,0.002511886432,ZERO_KEY,7.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,26.0,0.0,TIGHT
20.0,True,10000000,bb84-decoy,BB84DecoyProtocol,105494,29160,0.002916,,0.01061672,0.00997988,0.01125356,1120,52590,52904,0.0175357052,0.0045071245,5.6016e-06,0.01043869,0.01165113,0.57142857,1,10549,4.0,0.398107170553,OK,6.2309,73,37,36,0,0,0,1,0,0,0,0,0,14288,7102,7102,0,105772,206,0,0,0,0,0,656,0,1,211085,0,False,False,0,"{""afterpulse_total_count"": 206, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,4.0,0.0,TIGHT
30.0,True,10000000,bb84-decoy,BB84DecoyProtocol,67125,16154,0.0016154,,0.01014525,0.00935815,0.01093235,681,33380,33745,0.0111732514,0.0028437729,3.5978e-06,0.00988181,0.01195079,0.66666667,1,6712,6.0,0.251188643151,OK,5.5951,34,16,18,0,0,0,1,0,0,0,0,0,8921,4489,4489,0,67251,136,0,0,0,0,0,263,0,1,134347,0,False,False,0,"{""afterpulse_total_count"": 136, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,6.0,0.0,TIGHT
0.0,True,10000000,bb84-decoy,BB84DecoyProtocol,251743,39214,0.0039214,,0.01016513,0.00976561,0.01056465,2559,125929,125814,0.0430433146,0.0074753112,1.6794e-05,0.01014525,0.00930388,0.42857143,1,25174,0.0,1.0,OK,6.9142,430,203,227,0,0,0,1,0,0,0,0,0,34812,17339,17339,0,252146,475,0,0,0,0,0,3353,0,1,504066,0,False,False,0,"{""afterpulse_total_count"": 475, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.1,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,0.0,0.0,TIGHT
10.0,True,10000000,bb84-decoy,BB84DecoyProtocol,161239,20935,0.0020935,,0.00989215,0.00939707,0.01038722,1595,80649,80590,0.0275957997,0.0047016107,8.4063e-06,0.00980818,0.01041888,0.38095238,1,16124,2.0,0.63095734448,OK,6.3429,169,90,79,0,0,0,1,0,0,0,0,0,21785,11002,11002,0,161253,297,0,0,0,0,0,1409,0,1,322756,0,False,False,0,"{""afterpulse_total_count"": 297, ""ap_depth_d0"": 0, ",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.1,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,2.0,0.0,TIGHT
40.0,True,10000000,bb84-decoy,BB84DecoyProtocol,42601,9219,0.0009219,,0.01086829,0.00983793,0.01189865,463,21362,21239,0.0070963857,0.0017819752,2.8005e-06,0.01104307,0.00841515,0.28571429,1,4260,8.0,0.158489319246,OK,6.289,23,8,15,0,0,0,1,0,0,0,0,0,5835,2985,2985,0,42446,84,0,0,0,0,0,120,0,1,85044,0,False,False,0,"{""afterpulse_total_count"": 84, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,8.0,0.0,TIGHT
50.0,True,10000000,bb84-decoy,BB84DecoyProtocol,26850,4413,0.0004413,,0.01009311,0.00882436,0.01136186,271,13429,13421,0.0044704327,0.0011343903,3.5963e-06,0.0100118,0.00792952,0.77777778,1,2685,10.0,0.1,OK,6.5377,6,1,5,0,0,0,1,0,0,0,0,0,3565,1746,1746,0,26845,48,0,0,0,0,0,43,0,1,53865,0,False,False,0,"{""afterpulse_total_count"": 48, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,10.0,0.0,TIGHT
60.0,True,10000000,bb84-decoy,BB84DecoyProtocol,17053,2459,0.0002459,,0.00873747,0.0072243,0.01025063,149,8467,8586,0.0028465049,0.000697663,8.002e-07,0.00849569,0.01074499,0.5,1,1705,12.0,0.063095734448,OK,5.3031,4,2,2,0,0,0,1,0,0,0,0,0,2306,1104,1104,0,16930,33,0,0,0,0,0,23,0,1,33997,0,False,False,0,"{""afterpulse_total_count"": 33, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,12.0,0.0,TIGHT
70.0,True,10000000,bb84-decoy,BB84DecoyProtocol,10877,412,4.12e-05,,0.00836628,0.00647042,0.01026213,91,5485,5392,0.0018151786,0.0004460654,3.997e-07,0.00851277,0.00673401,0.0,1,1088,14.0,0.039810717055,OK,4.5938,1,0,1,0,0,0,1,0,0,0,0,0,1431,754,754,0,10896,17,0,0,0,0,0,6,0,1,21648,0,False,False,0,"{""afterpulse_total_count"": 17, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,14.0,0.0,TIGHT
100.0,True,10000000,bb84-decoy,BB84DecoyProtocol,2722,0,0.0,,0.00771492,0.00366082,0.01176901,21,1309,1413,0.0004529647,0.0001150053,0.0,0.00682183,0.0173913,0.0,1,272,20.0,0.01,ZERO_KEY,5.301,0,0,0,0,0,0,1,0,0,0,0,0,385,197,197,0,2761,4,0,0,0,0,0,1,0,1,5497,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,20.0,0.0,TIGHT
110.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1614,0,0.0,,0.00929368,0.00330511,0.01528225,15,830,784,0.0002691506,6.69976e-05,0.0,0.00878378,0.01492537,0.0,1,161,22.0,0.006309573445,ZERO_KEY,3.754,0,0,0,0,0,0,1,0,0,0,0,0,230,97,97,0,1650,4,0,0,0,0,0,3,0,1,3327,0,False,False,0,"{""afterpulse_total_count"": 4, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,22.0,0.0,TIGHT
80.0,True,10000000,bb84-decoy,BB84DecoyProtocol,6872,0,0.0,,0.00989523,0.00726254,0.01252792,68,3475,3397,0.0011460669,0.0002834471,0.0,0.01030928,0.00529101,0.0,1,687,16.0,0.025118864315,ZERO_KEY,5.6286,0,0,0,0,0,0,1,0,0,0,0,0,870,417,417,0,6837,16,0,0,0,0,0,6,0,1,13822,0,False,False,0,"{""afterpulse_total_count"": 16, ""ap_depth_d0"": 0, """,PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,16.0,0.0,TIGHT
90.0,True,10000000,bb84-decoy,BB84DecoyProtocol,4274,0,0.0,,0.00818905,0.00500735,0.01137075,35,2149,2125,0.0007124218,0.0001776482,0.0,0.00816535,0.0084507,0.0,1,427,18.0,0.015848931925,ZERO_KEY,3.6481,0,0,0,0,0,0,1,0,0,0,0,0,519,265,265,0,4278,7,0,0,0,0,0,2,0,1,8467,0,False,False,0,"{""afterpulse_total_count"": 7, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,18.0,0.0,TIGHT
120.0,True,10000000,bb84-decoy,BB84DecoyProtocol,1014,0,0.0,,0.00788955,0.00029301,0.01548609,8,498,516,0.0001693365,4.14952e-05,0.0,0.00859291,0.0,0.0,1,101,24.0,0.003981071706,ZERO_KEY,5.3863,0,0,0,0,0,0,1,0,0,0,0,0,123,61,61,0,1027,1,0,0,0,0,0,1,0,1,2098,0,False,False,0,"{""afterpulse_total_count"": 1, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,24.0,0.0,TIGHT
130.0,True,10000000,bb84-decoy,BB84DecoyProtocol,724,0,0.0,,0.01243094,0.00139573,0.02346615,9,346,378,0.0001209097,2.95031e-05,0.0,0.01203008,0.01694915,0.0,1,72,26.0,0.002511886432,ZERO_KEY,3.1586,0,0,0,0,0,0,1,0,0,0,0,0,84,46,46,0,717,0,0,0,0,0,0,0,0,1,1395,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,26.0,0.0,TIGHT
140.0,True,10000000,bb84-decoy,BB84DecoyProtocol,439,0,0.0,,0.02050114,0.00244258,0.03855969,9,220,219,7.36304e-05,1.69935e-05,0.0,0.02222222,0.0,0.0,1,44,28.0,0.001584893192,ZERO_KEY,4.1905,0,0,0,0,0,0,1,0,0,0,0,0,55,27,27,0,440,0,0,0,0,0,0,0,0,1,852,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,28.0,0.0,TIGHT
150.0,True,10000000,bb84-decoy,BB84DecoyProtocol,276,0,0.0,,0.01086957,0.0,0.03143511,3,157,119,4.50982e-05,1.4005e-05,0.0,0.00806452,0.03571429,0.0,1,28,30.0,0.001,ZERO_KEY,2.6787,0,0,0,0,0,0,1,0,0,0,0,0,31,14,14,0,286,0,0,0,0,0,0,0,0,1,543,0,False,False,0,"{""afterpulse_total_count"": 0, ""ap_depth_d0"": 0, ""a",PoissonSource,False,1.0,poisson,random_gaussian,0.0,0.0,1,0,True,False,False,er_80.0db,2.8706829971541617e-05,0.6,0.55,0.15,0.2,0.0,0.25,False,0,0.15,0.15,3e-06,2e-06,50.0,45.0,293.0,293.0,50.0,1,-20.0,0.0,ideal,3.0,30.0,0.0,TIGHT
